locale,key,status
ml,cta_login,same_as_fr
ml,info_access,same_as_fr
ml,support_contact,same_as_fr
ml,footer_thanks,same_as_fr
ml,footer_brand,same_as_fr
ml,footer_partner,same_as_fr
ml,virement_success_subject,same_as_fr
ml,virement_success_title,same_as_fr
ml,virement_success_message,same_as_fr
ml,virement_failed_subject,same_as_fr
ml,virement_failed_title,same_as_fr
ml,virement_failed_message,same_as_fr
ml,details_title,same_as_fr
ml,label_amount,same_as_fr
ml,label_date,same_as_fr
ml,label_beneficiary,same_as_fr
ml,virement_notice,same_as_fr
ml,thanks,same_as_fr
ml,contact_support_for_info,same_as_fr
ml,regards,same_as_fr
ml,service_client,same_as_fr
ml,auto_generated_notice,same_as_fr
ml,compte_activated_title,same_as_fr
ml,compte_activated_heading,same_as_fr
ml,good_news,same_as_fr
ml,compte_activated_message,same_as_fr
ml,compte_activated_explanation,same_as_fr
ml,label_holder,same_as_fr
ml,label_current_balance,same_as_fr
ml,label_status,same_as_fr
ml,status_active,same_as_fr
ml,you_can_now,same_as_fr
ml,can_make_transfers,same_as_fr
ml,check_balance,same_as_fr
ml,manage_transactions,same_as_fr
ml,access_services,same_as_fr
ml,thanks_welcome,same_as_fr
ml,unlock_code_used_title,same_as_fr
ml,unlock_code_used_heading,same_as_fr
ml,greeting_simple,same_as_fr
ml,info_notification,same_as_fr
ml,unlock_code_used_alert,same_as_fr
ml,unlock_code_used_explanation,same_as_fr
ml,label_date_time,same_as_fr
ml,label_transfer_amount,same_as_fr
ml,label_recipient,same_as_fr
ml,urgent_if_not_you,same_as_fr
ml,contact_support_immediately,same_as_fr
ml,check_recent_transactions,same_as_fr
ml,change_access_codes,same_as_fr
ml,if_legitimate,same_as_fr
ml,client_can_finalize,same_as_fr
ml,transfer_unlock_code_title,same_as_fr
ml,transfer_unlock_heading,same_as_fr
ml,transfer_unlock_message_intro,same_as_fr
ml,transfer_unlock_code_label,same_as_fr
ml,your_unlock_code,same_as_fr
ml,do_not_share_unlock_code,same_as_fr
ml,unlock_code_personal_confidential,same_as_fr
ml,unlock_code_needed_finalize,same_as_fr
ml,contact_support_for_questions,same_as_fr
ml,welcome_title,same_as_fr
ml,welcome_heading,same_as_fr
ml,welcome_message,same_as_fr
ml,login_credentials_title,same_as_fr
ml,access_member_area,same_as_fr
ml,pleasure_to_assist,same_as_fr
ml,balance_decreased_title,same_as_fr
ml,balance_decreased_heading,same_as_fr
ml,balance_decreased_message,same_as_fr
ml,operation_details,same_as_fr
ml,label_amount_deducted,same_as_fr
ml,label_new_balance,same_as_fr
ml,contact_us_if_questions,same_as_fr
ml,balance_increased_title,same_as_fr
ml,balance_increased_heading,same_as_fr
ml,balance_increased_message,same_as_fr
ml,label_amount_added,same_as_fr
ml,thank_you_trust,same_as_fr
ml,refund_title,same_as_fr
ml,refund_heading,same_as_fr
ml,refund_message,same_as_fr
ml,transfer_details,same_as_fr
ml,label_transfer_date,same_as_fr
ml,label_transfer_reason,same_as_fr
ml,refund_amount_text,same_as_fr
ml,refund_apology_contact,same_as_fr
ml,mail_error_alert_title,same_as_fr
ml,system_alert,same_as_fr
ml,mail_send_failure_detected,same_as_fr
ml,email_sending_problem,same_as_fr
ml,email_send_failure_explanation,same_as_fr
ml,error_details,same_as_fr
ml,label_failed_recipient,same_as_fr
ml,label_context,same_as_fr
ml,label_error_message,same_as_fr
ml,possible_causes,same_as_fr
ml,cause_daily_limit,same_as_fr
ml,cause_daily_limit_details,same_as_fr
ml,cause_smtp_connection,same_as_fr
ml,cause_smtp_connection_details,same_as_fr
ml,cause_auth_failed,same_as_fr
ml,cause_auth_failed_details,same_as_fr
ml,cause_app_password_revoked,same_as_fr
ml,cause_app_password_revoked_details,same_as_fr
ml,recommended_actions,same_as_fr
ml,action_if_limit,same_as_fr
ml,action_if_limit_details,same_as_fr
ml,action_check_logs,same_as_fr
ml,action_check_logs_details,same_as_fr
ml,action_test_connection,same_as_fr
ml,action_check_config,same_as_fr
ml,action_check_config_details,same_as_fr
ml,action_regenerate_password,same_as_fr
ml,action_regenerate_password_details,same_as_fr
ml,system_information,same_as_fr
ml,label_smtp_server,same_as_fr
ml,label_port,same_as_fr
ml,label_account,same_as_fr
ml,label_environment,same_as_fr
ml,alert_auto_generated_notice,same_as_fr
ml,account_management_system,same_as_fr
ml,alert_generated_by_safemail,same_as_fr
ml,contact_technical_team,same_as_fr
ml,password_reset_title,same_as_fr
ml,password_reset_heading,same_as_fr
ml,greeting_simple_name,same_as_fr
ml,password_reset_reason,same_as_fr
ml,password_reset_click_link,same_as_fr
ml,password_reset_no_action_needed,same_as_fr
ml,thank_you_using_brand,same_as_fr
mn,compte_created_subject,same_as_fr
mn,compte_created_title,same_as_fr
mn,greeting,same_as_fr
mn,compte_created_message,same_as_fr
mn,credentials_title,same_as_fr
mn,label_email,same_as_fr
mn,label_password,same_as_fr
mn,label_initial_balance,same_as_fr
mn,cta_login,same_as_fr
mn,info_access,same_as_fr
mn,support_contact,same_as_fr
mn,footer_thanks,same_as_fr
mn,footer_brand,same_as_fr
mn,footer_partner,same_as_fr
mn,virement_success_subject,same_as_fr
mn,virement_success_title,same_as_fr
mn,virement_success_message,same_as_fr
mn,virement_failed_subject,same_as_fr
mn,virement_failed_title,same_as_fr
mn,virement_failed_message,same_as_fr
mn,details_title,same_as_fr
mn,label_amount,same_as_fr
mn,label_date,same_as_fr
mn,label_beneficiary,same_as_fr
mn,virement_notice,same_as_fr
mn,thanks,same_as_fr
mn,contact_support_for_info,same_as_fr
mn,regards,same_as_fr
mn,service_client,same_as_fr
mn,auto_generated_notice,same_as_fr
mn,compte_activated_title,same_as_fr
mn,compte_activated_heading,same_as_fr
mn,good_news,same_as_fr
mn,compte_activated_message,same_as_fr
mn,compte_activated_explanation,same_as_fr
mn,label_holder,same_as_fr
mn,label_current_balance,same_as_fr
mn,label_status,same_as_fr
mn,status_active,same_as_fr
mn,you_can_now,same_as_fr
mn,can_make_transfers,same_as_fr
mn,check_balance,same_as_fr
mn,manage_transactions,same_as_fr
mn,access_services,same_as_fr
mn,thanks_welcome,same_as_fr
mn,unlock_code_used_title,same_as_fr
mn,unlock_code_used_heading,same_as_fr
mn,greeting_simple,same_as_fr
mn,info_notification,same_as_fr
mn,unlock_code_used_alert,same_as_fr
mn,unlock_code_used_explanation,same_as_fr
mn,label_date_time,same_as_fr
mn,label_transfer_amount,same_as_fr
mn,label_recipient,same_as_fr
mn,urgent_if_not_you,same_as_fr
mn,contact_support_immediately,same_as_fr
mn,check_recent_transactions,same_as_fr
mn,change_access_codes,same_as_fr
mn,if_legitimate,same_as_fr
mn,client_can_finalize,same_as_fr
mn,transfer_unlock_code_title,same_as_fr
mn,transfer_unlock_heading,same_as_fr
mn,transfer_unlock_message_intro,same_as_fr
mn,transfer_unlock_code_label,same_as_fr
mn,your_unlock_code,same_as_fr
mn,do_not_share_unlock_code,same_as_fr
mn,unlock_code_personal_confidential,same_as_fr
mn,unlock_code_needed_finalize,same_as_fr
mn,contact_support_for_questions,same_as_fr
mn,welcome_title,same_as_fr
mn,welcome_heading,same_as_fr
mn,welcome_message,same_as_fr
mn,login_credentials_title,same_as_fr
mn,access_member_area,same_as_fr
mn,pleasure_to_assist,same_as_fr
mn,balance_decreased_title,same_as_fr
mn,balance_decreased_heading,same_as_fr
mn,balance_decreased_message,same_as_fr
mn,operation_details,same_as_fr
mn,label_amount_deducted,same_as_fr
mn,label_new_balance,same_as_fr
mn,contact_us_if_questions,same_as_fr
mn,balance_increased_title,same_as_fr
mn,balance_increased_heading,same_as_fr
mn,balance_increased_message,same_as_fr
mn,label_amount_added,same_as_fr
mn,thank_you_trust,same_as_fr
mn,refund_title,same_as_fr
mn,refund_heading,same_as_fr
mn,refund_message,same_as_fr
mn,transfer_details,same_as_fr
mn,label_transfer_date,same_as_fr
mn,label_transfer_reason,same_as_fr
mn,refund_amount_text,same_as_fr
mn,refund_apology_contact,same_as_fr
mn,mail_error_alert_title,same_as_fr
mn,system_alert,same_as_fr
mn,mail_send_failure_detected,same_as_fr
mn,email_sending_problem,same_as_fr
mn,email_send_failure_explanation,same_as_fr
mn,error_details,same_as_fr
mn,label_failed_recipient,same_as_fr
mn,label_context,same_as_fr
mn,label_error_message,same_as_fr
mn,possible_causes,same_as_fr
mn,cause_daily_limit,same_as_fr
mn,cause_daily_limit_details,same_as_fr
mn,cause_smtp_connection,same_as_fr
mn,cause_smtp_connection_details,same_as_fr
mn,cause_auth_failed,same_as_fr
mn,cause_auth_failed_details,same_as_fr
mn,cause_app_password_revoked,same_as_fr
mn,cause_app_password_revoked_details,same_as_fr
mn,recommended_actions,same_as_fr
mn,action_if_limit,same_as_fr
mn,action_if_limit_details,same_as_fr
mn,action_check_logs,same_as_fr
mn,action_check_logs_details,same_as_fr
mn,action_test_connection,same_as_fr
mn,action_check_config,same_as_fr
mn,action_check_config_details,same_as_fr
mn,action_regenerate_password,same_as_fr
mn,action_regenerate_password_details,same_as_fr
mn,system_information,same_as_fr
mn,label_smtp_server,same_as_fr
mn,label_port,same_as_fr
mn,label_account,same_as_fr
mn,label_environment,same_as_fr
mn,alert_auto_generated_notice,same_as_fr
mn,account_management_system,same_as_fr
mn,alert_generated_by_safemail,same_as_fr
mn,contact_technical_team,same_as_fr
mn,password_reset_title,same_as_fr
mn,password_reset_heading,same_as_fr
mn,greeting_simple_name,same_as_fr
mn,password_reset_reason,same_as_fr
mn,password_reset_click_link,same_as_fr
mn,password_reset_no_action_needed,same_as_fr
mn,thank_you_using_brand,same_as_fr
mr,compte_created_subject,same_as_fr
mr,compte_created_title,same_as_fr
mr,greeting,same_as_fr
mr,compte_created_message,same_as_fr
mr,credentials_title,same_as_fr
mr,label_email,same_as_fr
mr,label_password,same_as_fr
mr,label_initial_balance,same_as_fr
mr,cta_login,same_as_fr
mr,info_access,same_as_fr
mr,support_contact,same_as_fr
mr,footer_thanks,same_as_fr
mr,footer_brand,same_as_fr
mr,footer_partner,same_as_fr
mr,virement_success_subject,same_as_fr
mr,virement_success_title,same_as_fr
mr,virement_success_message,same_as_fr
mr,virement_failed_subject,same_as_fr
mr,virement_failed_title,same_as_fr
mr,virement_failed_message,same_as_fr
mr,details_title,same_as_fr
mr,label_amount,same_as_fr
mr,label_date,same_as_fr
mr,label_beneficiary,same_as_fr
mr,virement_notice,same_as_fr
mr,thanks,same_as_fr
mr,contact_support_for_info,same_as_fr
mr,regards,same_as_fr
mr,service_client,same_as_fr
mr,auto_generated_notice,same_as_fr
mr,compte_activated_title,same_as_fr
mr,compte_activated_heading,same_as_fr
mr,good_news,same_as_fr
mr,compte_activated_message,same_as_fr
mr,compte_activated_explanation,same_as_fr
mr,label_holder,same_as_fr
mr,label_current_balance,same_as_fr
mr,label_status,same_as_fr
mr,status_active,same_as_fr
mr,you_can_now,same_as_fr
mr,can_make_transfers,same_as_fr
mr,check_balance,same_as_fr
mr,manage_transactions,same_as_fr
mr,access_services,same_as_fr
mr,thanks_welcome,same_as_fr
mr,unlock_code_used_title,same_as_fr
mr,unlock_code_used_heading,same_as_fr
mr,greeting_simple,same_as_fr
mr,info_notification,same_as_fr
mr,unlock_code_used_alert,same_as_fr
mr,unlock_code_used_explanation,same_as_fr
mr,label_date_time,same_as_fr
mr,label_transfer_amount,same_as_fr
mr,label_recipient,same_as_fr
mr,urgent_if_not_you,same_as_fr
mr,contact_support_immediately,same_as_fr
mr,check_recent_transactions,same_as_fr
mr,change_access_codes,same_as_fr
mr,if_legitimate,same_as_fr
mr,client_can_finalize,same_as_fr
mr,transfer_unlock_code_title,same_as_fr
mr,transfer_unlock_heading,same_as_fr
mr,transfer_unlock_message_intro,same_as_fr
mr,transfer_unlock_code_label,same_as_fr
mr,your_unlock_code,same_as_fr
mr,do_not_share_unlock_code,same_as_fr
mr,unlock_code_personal_confidential,same_as_fr
mr,unlock_code_needed_finalize,same_as_fr
mr,contact_support_for_questions,same_as_fr
mr,welcome_title,same_as_fr
mr,welcome_heading,same_as_fr
mr,welcome_message,same_as_fr
mr,login_credentials_title,same_as_fr
mr,access_member_area,same_as_fr
mr,pleasure_to_assist,same_as_fr
mr,balance_decreased_title,same_as_fr
mr,balance_decreased_heading,same_as_fr
mr,balance_decreased_message,same_as_fr
mr,operation_details,same_as_fr
mr,label_amount_deducted,same_as_fr
mr,label_new_balance,same_as_fr
mr,contact_us_if_questions,same_as_fr
mr,balance_increased_title,same_as_fr
mr,balance_increased_heading,same_as_fr
mr,balance_increased_message,same_as_fr
mr,label_amount_added,same_as_fr
mr,thank_you_trust,same_as_fr
mr,refund_title,same_as_fr
mr,refund_heading,same_as_fr
mr,refund_message,same_as_fr
mr,transfer_details,same_as_fr
mr,label_transfer_date,same_as_fr
mr,label_transfer_reason,same_as_fr
mr,refund_amount_text,same_as_fr
mr,refund_apology_contact,same_as_fr
mr,mail_error_alert_title,same_as_fr
mr,system_alert,same_as_fr
mr,mail_send_failure_detected,same_as_fr
mr,email_sending_problem,same_as_fr
mr,email_send_failure_explanation,same_as_fr
mr,error_details,same_as_fr
mr,label_failed_recipient,same_as_fr
mr,label_context,same_as_fr
mr,label_error_message,same_as_fr
mr,possible_causes,same_as_fr
mr,cause_daily_limit,same_as_fr
mr,cause_daily_limit_details,same_as_fr
mr,cause_smtp_connection,same_as_fr
mr,cause_smtp_connection_details,same_as_fr
mr,cause_auth_failed,same_as_fr
mr,cause_auth_failed_details,same_as_fr
mr,cause_app_password_revoked,same_as_fr
mr,cause_app_password_revoked_details,same_as_fr
mr,recommended_actions,same_as_fr
mr,action_if_limit,same_as_fr
mr,action_if_limit_details,same_as_fr
mr,action_check_logs,same_as_fr
mr,action_check_logs_details,same_as_fr
mr,action_test_connection,same_as_fr
mr,action_check_config,same_as_fr
mr,action_check_config_details,same_as_fr
mr,action_regenerate_password,same_as_fr
mr,action_regenerate_password_details,same_as_fr
mr,system_information,same_as_fr
mr,label_smtp_server,same_as_fr
mr,label_port,same_as_fr
mr,label_account,same_as_fr
mr,label_environment,same_as_fr
mr,alert_auto_generated_notice,same_as_fr
mr,account_management_system,same_as_fr
mr,alert_generated_by_safemail,same_as_fr
mr,contact_technical_team,same_as_fr
mr,password_reset_title,same_as_fr
mr,password_reset_heading,same_as_fr
mr,greeting_simple_name,same_as_fr
mr,password_reset_reason,same_as_fr
mr,password_reset_click_link,same_as_fr
mr,password_reset_no_action_needed,same_as_fr
mr,thank_you_using_brand,same_as_fr
ms,compte_created_subject,same_as_fr
ms,compte_created_title,same_as_fr
ms,greeting,same_as_fr
ms,compte_created_message,same_as_fr
ms,credentials_title,same_as_fr
ms,label_email,same_as_fr
ms,label_password,same_as_fr
ms,label_initial_balance,same_as_fr
ms,cta_login,same_as_fr
ms,info_access,same_as_fr
ms,support_contact,same_as_fr
ms,footer_thanks,same_as_fr
ms,footer_brand,same_as_fr
ms,footer_partner,same_as_fr
ms,virement_success_subject,same_as_fr
ms,virement_success_title,same_as_fr
ms,virement_success_message,same_as_fr
ms,virement_failed_subject,same_as_fr
ms,virement_failed_title,same_as_fr
ms,virement_failed_message,same_as_fr
ms,details_title,same_as_fr
ms,label_amount,same_as_fr
ms,label_date,same_as_fr
ms,label_beneficiary,same_as_fr
ms,virement_notice,same_as_fr
ms,thanks,same_as_fr
ms,contact_support_for_info,same_as_fr
ms,regards,same_as_fr
ms,service_client,same_as_fr
ms,auto_generated_notice,same_as_fr
ms,compte_activated_title,same_as_fr
ms,compte_activated_heading,same_as_fr
ms,good_news,same_as_fr
ms,compte_activated_message,same_as_fr
ms,compte_activated_explanation,same_as_fr
ms,label_holder,same_as_fr
ms,label_current_balance,same_as_fr
ms,label_status,same_as_fr
ms,status_active,same_as_fr
ms,you_can_now,same_as_fr
ms,can_make_transfers,same_as_fr
ms,check_balance,same_as_fr
ms,manage_transactions,same_as_fr
ms,access_services,same_as_fr
ms,thanks_welcome,same_as_fr
ms,unlock_code_used_title,same_as_fr
ms,unlock_code_used_heading,same_as_fr
ms,greeting_simple,same_as_fr
ms,info_notification,same_as_fr
ms,unlock_code_used_alert,same_as_fr
ms,unlock_code_used_explanation,same_as_fr
ms,label_date_time,same_as_fr
ms,label_transfer_amount,same_as_fr
ms,label_recipient,same_as_fr
ms,urgent_if_not_you,same_as_fr
ms,contact_support_immediately,same_as_fr
ms,check_recent_transactions,same_as_fr
ms,change_access_codes,same_as_fr
ms,if_legitimate,same_as_fr
ms,client_can_finalize,same_as_fr
ms,transfer_unlock_code_title,same_as_fr
ms,transfer_unlock_heading,same_as_fr
ms,transfer_unlock_message_intro,same_as_fr
ms,transfer_unlock_code_label,same_as_fr
ms,your_unlock_code,same_as_fr
ms,do_not_share_unlock_code,same_as_fr
ms,unlock_code_personal_confidential,same_as_fr
ms,unlock_code_needed_finalize,same_as_fr
ms,contact_support_for_questions,same_as_fr
ms,welcome_title,same_as_fr
ms,welcome_heading,same_as_fr
ms,welcome_message,same_as_fr
ms,login_credentials_title,same_as_fr
ms,access_member_area,same_as_fr
ms,pleasure_to_assist,same_as_fr
ms,balance_decreased_title,same_as_fr
ms,balance_decreased_heading,same_as_fr
ms,balance_decreased_message,same_as_fr
ms,operation_details,same_as_fr
ms,label_amount_deducted,same_as_fr
ms,label_new_balance,same_as_fr
ms,contact_us_if_questions,same_as_fr
ms,balance_increased_title,same_as_fr
ms,balance_increased_heading,same_as_fr
ms,balance_increased_message,same_as_fr
ms,label_amount_added,same_as_fr
ms,thank_you_trust,same_as_fr
ms,refund_title,same_as_fr
ms,refund_heading,same_as_fr
ms,refund_message,same_as_fr
ms,transfer_details,same_as_fr
ms,label_transfer_date,same_as_fr
ms,label_transfer_reason,same_as_fr
ms,refund_amount_text,same_as_fr
ms,refund_apology_contact,same_as_fr
ms,mail_error_alert_title,same_as_fr
ms,system_alert,same_as_fr
ms,mail_send_failure_detected,same_as_fr
ms,email_sending_problem,same_as_fr
ms,email_send_failure_explanation,same_as_fr
ms,error_details,same_as_fr
ms,label_failed_recipient,same_as_fr
ms,label_context,same_as_fr
ms,label_error_message,same_as_fr
ms,possible_causes,same_as_fr
ms,cause_daily_limit,same_as_fr
ms,cause_daily_limit_details,same_as_fr
ms,cause_smtp_connection,same_as_fr
ms,cause_smtp_connection_details,same_as_fr
ms,cause_auth_failed,same_as_fr
ms,cause_auth_failed_details,same_as_fr
ms,cause_app_password_revoked,same_as_fr
ms,cause_app_password_revoked_details,same_as_fr
ms,recommended_actions,same_as_fr
ms,action_if_limit,same_as_fr
ms,action_if_limit_details,same_as_fr
ms,action_check_logs,same_as_fr
ms,action_check_logs_details,same_as_fr
ms,action_test_connection,same_as_fr
ms,action_check_config,same_as_fr
ms,action_check_config_details,same_as_fr
ms,action_regenerate_password,same_as_fr
ms,action_regenerate_password_details,same_as_fr
ms,system_information,same_as_fr
ms,label_smtp_server,same_as_fr
ms,label_port,same_as_fr
ms,label_account,same_as_fr
ms,label_environment,same_as_fr
ms,alert_auto_generated_notice,same_as_fr
ms,account_management_system,same_as_fr
ms,alert_generated_by_safemail,same_as_fr
ms,contact_technical_team,same_as_fr
ms,password_reset_title,same_as_fr
ms,password_reset_heading,same_as_fr
ms,greeting_simple_name,same_as_fr
ms,password_reset_reason,same_as_fr
ms,password_reset_click_link,same_as_fr
ms,password_reset_no_action_needed,same_as_fr
ms,thank_you_using_brand,same_as_fr
mt,label_email,same_as_fr
mt,footer_brand,same_as_fr
mt,label_date,same_as_fr
mt,label_port,same_as_fr
mt,compte_created_subject,same_as_en
mt,compte_created_title,same_as_en
mt,greeting,same_as_en
mt,compte_created_message,same_as_en
mt,credentials_title,same_as_en
mt,label_password,same_as_en
mt,label_initial_balance,same_as_en
mt,cta_login,same_as_en
mt,info_access,same_as_en
mt,support_contact,same_as_en
mt,footer_thanks,same_as_en
mt,footer_partner,same_as_en
mt,virement_success_subject,same_as_en
mt,virement_success_title,same_as_en
mt,virement_success_message,same_as_en
mt,virement_failed_subject,same_as_en
mt,virement_failed_title,same_as_en
mt,virement_failed_message,same_as_en
mt,details_title,same_as_en
mt,label_amount,same_as_en
mt,label_beneficiary,same_as_en
mt,virement_notice,same_as_en
mt,thanks,same_as_en
mt,contact_support_for_info,same_as_en
mt,regards,same_as_en
mt,service_client,same_as_en
mt,auto_generated_notice,same_as_en
mt,compte_activated_title,same_as_en
mt,compte_activated_heading,same_as_en
mt,good_news,same_as_en
mt,compte_activated_message,same_as_en
mt,compte_activated_explanation,same_as_en
mt,label_holder,same_as_en
mt,label_current_balance,same_as_en
mt,label_status,same_as_en
mt,status_active,same_as_en
mt,you_can_now,same_as_en
mt,can_make_transfers,same_as_en
mt,check_balance,same_as_en
mt,manage_transactions,same_as_en
mt,access_services,same_as_en
mt,thanks_welcome,same_as_en
mt,unlock_code_used_title,same_as_en
mt,unlock_code_used_heading,same_as_en
mt,greeting_simple,same_as_en
mt,info_notification,same_as_en
mt,unlock_code_used_alert,same_as_en
mt,unlock_code_used_explanation,same_as_en
mt,label_date_time,same_as_en
mt,label_transfer_amount,same_as_en
mt,label_recipient,same_as_en
mt,urgent_if_not_you,same_as_en
mt,contact_support_immediately,same_as_en
mt,check_recent_transactions,same_as_en
mt,change_access_codes,same_as_en
mt,if_legitimate,same_as_en
mt,client_can_finalize,same_as_en
mt,transfer_unlock_code_title,same_as_en
mt,transfer_unlock_heading,same_as_en
mt,transfer_unlock_message_intro,same_as_en
mt,transfer_unlock_code_label,same_as_en
mt,your_unlock_code,same_as_en
mt,do_not_share_unlock_code,same_as_en
mt,unlock_code_personal_confidential,same_as_en
mt,unlock_code_needed_finalize,same_as_en
mt,contact_support_for_questions,same_as_en
mt,welcome_title,same_as_en
mt,welcome_heading,same_as_en
mt,welcome_message,same_as_en
mt,login_credentials_title,same_as_en
mt,access_member_area,same_as_en
mt,pleasure_to_assist,same_as_en
mt,balance_decreased_title,same_as_en
mt,balance_decreased_heading,same_as_en
mt,balance_decreased_message,same_as_en
mt,operation_details,same_as_en
mt,label_amount_deducted,same_as_en
mt,label_new_balance,same_as_en
mt,contact_us_if_questions,same_as_en
mt,balance_increased_title,same_as_en
mt,balance_increased_heading,same_as_en
mt,balance_increased_message,same_as_en
mt,label_amount_added,same_as_en
mt,thank_you_trust,same_as_en
mt,refund_title,same_as_en
mt,refund_heading,same_as_en
mt,refund_message,same_as_en
mt,transfer_details,same_as_en
mt,label_transfer_date,same_as_en
mt,label_transfer_reason,same_as_en
mt,refund_amount_text,same_as_en
mt,refund_apology_contact,same_as_en
mt,mail_error_alert_title,same_as_en
mt,system_alert,same_as_en
mt,mail_send_failure_detected,same_as_en
mt,email_sending_problem,same_as_en
mt,email_send_failure_explanation,same_as_en
mt,error_details,same_as_en
mt,label_failed_recipient,same_as_en
mt,label_context,same_as_en
mt,label_error_message,same_as_en
mt,possible_causes,same_as_en
mt,cause_daily_limit,same_as_en
mt,cause_daily_limit_details,same_as_en
mt,cause_smtp_connection,same_as_en
mt,cause_smtp_connection_details,same_as_en
mt,cause_auth_failed,same_as_en
mt,cause_auth_failed_details,same_as_en
mt,cause_app_password_revoked,same_as_en
mt,cause_app_password_revoked_details,same_as_en
mt,recommended_actions,same_as_en
mt,action_if_limit,same_as_en
mt,action_if_limit_details,same_as_en
mt,action_check_logs,same_as_en
mt,action_check_logs_details,same_as_en
mt,action_test_connection,same_as_en
mt,action_check_config,same_as_en
mt,action_check_config_details,same_as_en
mt,action_regenerate_password,same_as_en
mt,action_regenerate_password_details,same_as_en
mt,system_information,same_as_en
mt,label_smtp_server,same_as_en
mt,label_account,same_as_en
mt,label_environment,same_as_en
mt,alert_auto_generated_notice,same_as_en
mt,account_management_system,same_as_en
mt,alert_generated_by_safemail,same_as_en
mt,contact_technical_team,same_as_en
mt,password_reset_title,same_as_en
mt,password_reset_heading,same_as_en
mt,greeting_simple_name,same_as_en
mt,password_reset_reason,same_as_en
mt,password_reset_click_link,same_as_en
mt,password_reset_no_action_needed,same_as_en
mt,thank_you_using_brand,same_as_en
my,compte_created_subject,same_as_fr
my,compte_created_title,same_as_fr
my,greeting,same_as_fr
my,compte_created_message,same_as_fr
my,credentials_title,same_as_fr
my,label_email,same_as_fr
my,label_password,same_as_fr
my,label_initial_balance,same_as_fr
my,cta_login,same_as_fr
my,info_access,same_as_fr
my,support_contact,same_as_fr
my,footer_thanks,same_as_fr
my,footer_brand,same_as_fr
my,footer_partner,same_as_fr
my,virement_success_subject,same_as_fr
my,virement_success_title,same_as_fr
my,virement_success_message,same_as_fr
my,virement_failed_subject,same_as_fr
my,virement_failed_title,same_as_fr
my,virement_failed_message,same_as_fr
my,details_title,same_as_fr
my,label_amount,same_as_fr
my,label_date,same_as_fr
my,label_beneficiary,same_as_fr
my,virement_notice,same_as_fr
my,thanks,same_as_fr
my,contact_support_for_info,same_as_fr
my,regards,same_as_fr
my,service_client,same_as_fr
my,auto_generated_notice,same_as_fr
my,compte_activated_title,same_as_fr
my,compte_activated_heading,same_as_fr
my,good_news,same_as_fr
my,compte_activated_message,same_as_fr
my,compte_activated_explanation,same_as_fr
my,label_holder,same_as_fr
my,label_current_balance,same_as_fr
my,label_status,same_as_fr
my,status_active,same_as_fr
my,you_can_now,same_as_fr
my,can_make_transfers,same_as_fr
my,check_balance,same_as_fr
my,manage_transactions,same_as_fr
my,access_services,same_as_fr
my,thanks_welcome,same_as_fr
my,unlock_code_used_title,same_as_fr
my,unlock_code_used_heading,same_as_fr
my,greeting_simple,same_as_fr
my,info_notification,same_as_fr
my,unlock_code_used_alert,same_as_fr
my,unlock_code_used_explanation,same_as_fr
my,label_date_time,same_as_fr
my,label_transfer_amount,same_as_fr
my,label_recipient,same_as_fr
my,urgent_if_not_you,same_as_fr
my,contact_support_immediately,same_as_fr
my,check_recent_transactions,same_as_fr
my,change_access_codes,same_as_fr
my,if_legitimate,same_as_fr
my,client_can_finalize,same_as_fr
my,transfer_unlock_code_title,same_as_fr
my,transfer_unlock_heading,same_as_fr
my,transfer_unlock_message_intro,same_as_fr
my,transfer_unlock_code_label,same_as_fr
my,your_unlock_code,same_as_fr
my,do_not_share_unlock_code,same_as_fr
my,unlock_code_personal_confidential,same_as_fr
my,unlock_code_needed_finalize,same_as_fr
my,contact_support_for_questions,same_as_fr
my,welcome_title,same_as_fr
my,welcome_heading,same_as_fr
my,welcome_message,same_as_fr
my,login_credentials_title,same_as_fr
my,access_member_area,same_as_fr
my,pleasure_to_assist,same_as_fr
my,balance_decreased_title,same_as_fr
my,balance_decreased_heading,same_as_fr
my,balance_decreased_message,same_as_fr
my,operation_details,same_as_fr
my,label_amount_deducted,same_as_fr
my,label_new_balance,same_as_fr
my,contact_us_if_questions,same_as_fr
my,balance_increased_title,same_as_fr
my,balance_increased_heading,same_as_fr
my,balance_increased_message,same_as_fr
my,label_amount_added,same_as_fr
my,thank_you_trust,same_as_fr
my,refund_title,same_as_fr
my,refund_heading,same_as_fr
my,refund_message,same_as_fr
my,transfer_details,same_as_fr
my,label_transfer_date,same_as_fr
my,label_transfer_reason,same_as_fr
my,refund_amount_text,same_as_fr
my,refund_apology_contact,same_as_fr
my,mail_error_alert_title,same_as_fr
my,system_alert,same_as_fr
my,mail_send_failure_detected,same_as_fr
my,email_sending_problem,same_as_fr
my,email_send_failure_explanation,same_as_fr
my,error_details,same_as_fr
my,label_failed_recipient,same_as_fr
my,label_context,same_as_fr
my,label_error_message,same_as_fr
my,possible_causes,same_as_fr
my,cause_daily_limit,same_as_fr
my,cause_daily_limit_details,same_as_fr
my,cause_smtp_connection,same_as_fr
my,cause_smtp_connection_details,same_as_fr
my,cause_auth_failed,same_as_fr
my,cause_auth_failed_details,same_as_fr
my,cause_app_password_revoked,same_as_fr
my,cause_app_password_revoked_details,same_as_fr
my,recommended_actions,same_as_fr
my,action_if_limit,same_as_fr
